날짜,종가,대비,시가,고가,저가,거래량,거래대금,상장시가총액
2013.9.17,527.11,0.91,527.54,528.17,525.76,221754,1225823,122733687
2013.9.16,526.2,-4.69,528.84,529.4,526.2,245491,1712063,122527201
2013.9.13,530.89,1.31,530.69,531.76,530.34,247187,1464173,123585132
2013.9.12,529.58,0.24,530.87,532.24,527.66,290178,1800756,123295200
2013.9.11,529.34,6.19,526.38,529.34,526.28,278279,1615596,122991087
2013.9.10,523.15,2.04,523.85,524.23,520.53,317323,1682480,121567986
2013.9.9,521.11,-2.66,526.67,526.85,520.22,469203,1530594,121092045
2013.9.6,523.77,-4.29,529.75,530.14,523.03,457622,1667234,121686390
2013.9.5,528.06,1.9,529.19,529.67,527.98,351633,1475305,122642080
2013.9.4,526.16,0.27,526.95,527.24,525.23,348329,1535491,122210281
2013.9.3,525.89,0.71,527.71,529.2,525.7,343817,1637613,122179425
2013.9.2,525.18,8.44,518.62,525.19,518.62,315982,1636509,122018070
2013.8.30,516.74,-3.63,522.11,523.04,515.83,399573,1964007,120078792
2013.8.29,520.37,2.93,520.93,523.19,520.36,301613,1622813,120908794
2013.8.28,517.44,-6.95,514.59,519.8,511.65,387619,2283302,120265635
2013.8.27,524.39,-9.34,533.5,533.94,523.92,384922,1804620,121852380
2013.8.26,533.73,4.54,532.43,533.91,532.37,332483,1462161,123954664
2013.8.23,529.19,11.55,523.55,529.38,523.55,321633,1469247,122906845
2013.8.22,517.64,-12.9,524.87,525.06,514.64,461319,1856094,120273277
2013.8.21,530.54,-7.03,540.21,540.71,523.93,503870,2035887,123186279
2013.8.20,537.57,-12.92,550,551.46,537.56,516317,2130173,124792645
2013.8.19,550.49,1.7,550.75,551.22,549.35,396154,1772905,127740253
2013.8.16,548.79,-2.08,544.77,549.79,544.6,397044,1634229,127341778
2013.8.14,550.87,0.02,553.6,554.38,550.87,419740,1881629,127806751
2013.8.13,550.85,0.6,552.06,552.52,548.51,459778,1964059,127783250
2013.8.12,550.25,-4.68,555.15,555.46,549.13,376523,1872837,127637435
2013.8.9,554.93,-0.37,556.79,557.1,553.65,349815,1749677,128137957
2013.8.8,555.3,0.57,556.93,558.01,555.06,341179,1909276,128211034
2013.8.7,554.73,-2.63,556.94,559.14,554.73,352896,2034916,128046706
2013.8.6,557.36,0.76,558.38,558.95,554.98,347130,2274833,128656085
2013.8.5,556.6,4.84,553.68,556.92,553.32,342531,1960777,128465639
2013.8.2,551.76,2.24,553.24,554.65,549.67,336338,2106549,127371112
2013.8.1,549.52,-4.79,557.68,557.79,549.52,328013,2276660,126789834
2013.7.31,554.31,7.88,548.72,554.65,547.78,354847,2058878,127786590
2013.7.30,546.43,5.45,542.86,546.43,542.64,366014,1835292,124082817
2013.7.29,540.98,-4.33,547.26,547.69,540.98,347425,1617741,122846501
2013.7.26,545.31,3.37,543.87,545.33,542.51,326521,1555230,123849972
2013.7.25,541.94,-1.66,544.75,545.49,541.94,369445,1719016,123086549
2013.7.24,543.6,1.96,543.44,544.09,541.56,358248,1667938,123454321
2013.7.23,541.64,0.5,542.76,544.13,540.86,307929,1550356,122847040
2013.7.22,541.14,-0.73,543.66,544.83,541.14,326042,1559312,122699359
2013.7.19,541.87,0.31,545.43,546.08,540.32,316479,1659890,122820558
2013.7.18,541.56,-0.26,544.02,544.3,541.56,327814,1665537,123318897
2013.7.17,541.82,4.1,539.08,543.28,537.92,326258,1910172,123340586
2013.7.16,537.72,6.05,533.77,537.72,533.36,339849,1822653,122220651
2013.7.15,531.67,-0.8,534.23,535.13,529.27,367032,1638797,120808548
2013.7.12,532.47,5.22,530.37,532.48,528.23,398832,1507794,121004001
2013.7.11,527.25,11.61,520.04,527.26,520.04,368638,1502438,119825860
2013.7.10,515.64,-3.7,521.41,521.88,515.64,422810,1544601,117172755
2013.7.9,519.34,3.49,519.08,519.93,513.84,425635,1517420,117975124
2013.7.8,515.85,-9.55,526.48,528.5,515.85,330969,1397457,117171351
2013.7.5,525.4,0.18,528.04,529.75,522.77,422876,1642729,119173143
2013.7.4,525.22,3.91,524.48,526.45,517.51,384123,1654345,119055104
2013.7.3,521.31,-5.61,528.01,530.94,521.05,383106,1591134,118181373
2013.7.2,526.92,-0.89,531.99,532.38,525.28,345249,1777059,119463031
2013.7.1,527.81,8.75,522.51,528.68,522.4,323104,1290658,119634539
2013.6.28,519.06,6.81,516.63,519.65,514.63,373687,1578646,117660789
2013.6.27,512.25,19.18,501.06,512.25,501.01,404481,1652003,116128442
2013.6.26,493.07,12.11,490.45,495.02,482.36,382778,1647149,111773908
2013.6.25,480.96,-27.69,505.28,508.76,478.68,539035,2156166,109002121
2013.6.24,508.65,-12.24,523.5,523.59,508.65,379863,1326517,115205695
2013.6.21,520.89,-4.7,513.58,520.89,507.3,418345,1499040,117982313
2013.6.20,525.59,-5.82,524.88,531.96,521.02,445114,1543055,119029381
2013.6.19,531.41,-2.85,536.51,537.19,531.3,396654,1435388,120335951
2013.6.18,534.26,9.76,526.93,534.27,519.81,394417,1491149,120982071
2013.6.17,524.5,-11.54,537.61,539.1,519.41,427795,1626851,118700078
2013.6.14,536.04,-4.78,545.98,546.55,534.31,486146,1510812,121331539
2013.6.13,540.82,-5.38,545.2,547.38,536,558006,1672464,122431050
2013.6.12,546.2,-1.67,545.34,550.98,545.25,471016,1730230,123820766
2013.6.11,547.87,0.87,547.45,548.02,543.36,743226,2109303,124171168
2013.6.10,547,11.25,538.49,547.8,537.94,546086,1740066,123968066
2013.6.7,535.75,-13.34,550.34,551.57,531.03,445955,2228915,121402454
2013.6.5,549.09,-12.46,560.38,560.56,549.09,463804,1884851,124417728
2013.6.4,561.55,-7.86,571.01,571.73,558.75,539189,2246040,127301865
2013.6.3,569.41,-8.46,576.23,578.31,569.4,410528,1938382,129145696
2013.5.31,577.87,-3.26,583.14,583.81,571.61,487625,2413936,131059926
2013.5.30,581.13,-4.56,586.67,587.89,580.24,455453,2262928,131705951
2013.5.29,585.69,-0.07,588.39,588.54,585.69,480766,2220636,132456755
2013.5.28,585.76,8.2,579.87,585.76,579.6,504961,2495997,132445636
2013.5.27,577.56,3.5,575.98,577.78,575.36,409441,2031709,130604346
2013.5.24,574.06,4.72,572.26,574.07,569.42,449877,2145996,129814634
2013.5.23,569.34,-4.91,574.58,576.45,569.33,503896,2489741,128737563
2013.5.22,574.25,1.56,575.08,575.22,573.39,450321,2280396,129847045
2013.5.21,572.69,5.37,569.31,572.69,569.31,383528,2103088,129490646
2013.5.20,567.32,1.26,567.82,567.93,565.69,377811,1925499,128107398
2013.5.16,566.06,0.41,568.61,568.62,565.87,456864,2384617,127811279
2013.5.15,565.65,5.18,563.18,565.8,563.01,432746,2107629,127721974
2013.5.14,560.47,-5.25,568.04,569.39,554.34,543624,2810708,126502360
2013.5.13,565.72,-3.98,571.76,572.12,565.72,450089,2264903,127303684
2013.5.10,569.7,-3.65,574.51,574.51,569.44,445329,2338600,128139134
2013.5.9,573.35,-3.35,579,579.33,572.82,470604,2472652,128854530
2013.5.8,576.7,3.02,576.6,577.5,575.3,466322,2397655,129575604
2013.5.7,573.68,6.55,569.69,573.76,568.73,475870,2321189,128769286
2013.5.6,567.13,1.8,568.82,569.05,567.12,462952,2084575,127255752
2013.5.3,565.33,4.85,563.87,565.33,559.49,479888,2262916,126795403
2013.5.2,560.48,-3.39,564.51,565.64,559.75,454128,2316814,125649713
2013.4.30,563.87,-4.49,570.24,570.28,562.31,505696,2703601,126416357
2013.4.29,568.36,3.01,567.59,568.92,564.92,442123,2428631,127311371
2013.4.26,565.35,5.95,562.69,565.64,562.06,489817,2531890,126629123
2013.4.25,559.4,-4.41,564.64,565.83,559,546572,2958172,125251961
2013.4.24,563.81,9.44,559.01,564.01,558.45,475203,2716993,126377562
2013.4.23,554.37,7.27,550.23,554.38,549.99,451233,2509479,124235914
2013.4.22,547.1,5.64,540.69,548.23,540.44,434456,2600927,122589583
2013.4.19,541.46,-9.64,549.78,551.06,540.16,448176,2678179,121290549
2013.4.18,551.1,-7.44,556.61,558.93,551.1,416510,2491958,122958523
2013.4.17,558.54,-0.41,562.5,563.39,556.65,467392,3233941,124515100
2013.4.16,558.95,4.96,548.45,558.95,548.33,437505,2848973,124548806
2013.4.15,553.99,6.8,550.09,554.31,549.64,417343,2311378,123428587
2013.4.12,547.19,2.89,547.65,551.02,546.72,448863,2375490,122252535
2013.4.11,544.3,9.46,540.07,544.53,535.77,440510,2150865,121603370
2013.4.10,534.84,6.69,530.92,534.84,527.75,395904,1805038,119484210
2013.4.9,528.15,-0.63,526.04,535.3,517.1,494093,2298636,117986082
2013.4.8,528.78,-18.73,547.18,548.09,528.78,459551,2352314,118098161
2013.4.5,547.51,-7.72,556.92,558.29,543.57,440558,2425558,122387759
2013.4.4,555.23,-2.73,555.63,557.49,539.24,560205,2823453,124124105
2013.4.3,557.96,5.13,556.32,557.96,553.82,501517,2426004,124727365
2013.4.2,552.83,-1.14,555.77,557.51,549.08,503317,2372391,123545583
2013.4.1,553.97,-1.05,557.28,557.28,553.45,401828,1889788,123808531
2013.3.29,555.02,2.38,555.8,555.87,553.97,404853,2089857,124020588
2013.3.28,552.64,3.92,550.48,553.1,550.48,407423,1877150,123537572
2013.3.27,548.72,-1.18,552.6,552.63,545.61,443319,2070496,122659768
2013.3.26,549.9,0.34,550.68,551.84,548.5,384639,1948086,122920014
2013.3.25,549.56,-1.69,554.33,554.82,549.17,384026,1843835,122836308
2013.3.22,551.25,6.69,546.22,551.43,546.1,410614,1968277,123116340
2013.3.21,544.56,-1.7,549.66,551.08,544.56,463025,1981695,121514538
2013.3.20,546.26,-3.75,551.67,552.49,543.53,487970,2217205,121724848
2013.3.19,550.01,8.92,545.06,550.01,545.06,493308,1965057,122488548
2013.3.18,541.09,-13.72,554.67,555.68,541.09,508038,2316862,120494269
2013.3.15,554.81,1.23,556.63,556.63,553.42,569682,2653868,123564021
2013.3.14,553.58,3.85,551.67,553.74,547.4,596481,2552602,123273611
2013.3.13,549.73,5.85,545.96,549.78,545.96,541570,2625020,122388488
2013.3.12,543.88,3.44,542.96,546.02,542.96,562436,2511236,121081131
2013.3.11,540.44,-2.66,544.28,544.35,532.54,521336,2461808,120319272
2013.3.8,543.1,1.8,542.79,544.01,539.59,490093,2133053,120913991
2013.3.7,541.3,-3.06,545.4,545.42,538.29,509642,2277867,120513062
2013.3.6,544.36,0.4,547.57,547.61,542.7,486272,2368133,121126891
2013.3.5,543.96,6.58,540.43,544.11,540.43,455089,2419613,121044772
2013.3.4,537.38,1.51,538.52,539.85,537.36,372090,1814883,119455508
2013.2.28,535.87,2.51,536.25,536.53,534.59,407868,2129089,119140365
2013.2.27,533.36,4.8,531.98,533.43,530.86,463934,2138236,118522096
2013.2.26,528.56,1.29,525.59,529.26,525.43,435554,1944946,117481187
2013.2.25,527.27,-1.09,531.3,531.4,527.26,455465,2101437,117196532
2013.2.22,528.36,3.92,525.85,529.81,525.77,513980,2219408,117432707
2013.2.21,524.44,-1.25,525.09,526.94,524.44,511008,2238269,116558556
2013.2.20,525.69,3.2,524.74,525.99,524.36,481084,2194673,116847521
2013.2.19,522.49,3.97,519.41,522.5,519.41,480405,2211886,116136845
2013.2.18,518.52,3.94,516.62,518.53,516.36,477324,1904238,115111176
2013.2.15,514.58,2.05,513.49,515.02,513.18,438339,1915430,114238122
2013.2.14,512.53,4.54,509.71,512.53,509.63,433338,1763784,113784609
2013.2.13,507.99,4.27,505.97,508.31,505.89,435230,1689859,112784619
2013.2.12,503.72,-1.22,507.15,507.48,501.48,427694,1488864,111531969
2013.2.8,504.94,3.16,502.41,505.07,502.35,337975,1429922,111778603
2013.2.7,501.78,-0.78,503.87,504.79,500.96,426034,1645212,111060683
2013.2.6,502.56,4.4,501.07,503.31,500.78,423871,1552207,110972694
2013.2.5,498.16,-3.16,498.6,500.86,495.68,487133,1604306,109992088
2013.2.4,501.32,-1.99,505.96,506.05,501.32,458130,1609552,110535079
2013.2.1,503.31,-0.36,504.8,505,497.66,479257,1705433,111011198
2013.1.31,503.67,0.87,503.94,505.29,502.49,381675,1569733,111086478
2013.1.30,502.8,-2.55,507.29,507.49,502.79,468221,1789544,110895779
2013.1.29,505.35,1.15,505.86,506.56,504.81,566850,1664069,111191277
2013.1.28,504.2,-2.63,508.09,508.19,504.04,471655,1525701,110885167
2013.1.25,506.83,-1.8,510.98,511.76,500.77,551146,1851119,111463059
2013.1.24,508.63,-4.63,514.41,514.41,508.23,547316,1911248,111803783
2013.1.23,513.26,-3.33,518.19,518.49,513.26,569738,2091837,112823015
2013.1.22,516.59,1.93,515.71,516.6,513.42,541598,1972291,113534799
2013.1.21,514.66,2.42,514.83,514.97,513.12,514708,1750804,113108905
2013.1.18,512.24,5.89,509.85,512.28,508.94,477340,1698937,112573546
2013.1.17,506.35,-1.33,510.4,510.67,504.92,525179,2066068,111211263
2013.1.16,507.68,-0.34,509.59,512.05,506.97,483412,1980875,111490951
2013.1.15,508.02,-5.42,514.82,515.2,508.02,496289,1875119,111771732
2013.1.14,513.44,-1.98,516.93,517.11,513.42,443515,1832744,112958091
2013.1.11,515.42,0.94,516.91,517.37,512.77,441081,2075627,113410664
2013.1.10,514.48,2.54,514.21,514.72,512.03,432196,1826284,113211204
2013.1.9,511.94,2.93,510.48,513.18,510.48,501717,1881011,112631862
2013.1.8,509.01,0.29,509.22,510.85,508.54,431558,1765106,111987112
2013.1.7,508.72,3.88,507.79,509.03,505.95,416031,1827428,111882579
2013.1.4,504.84,5.77,500.27,504.85,499.44,399804,1893302,111030156
2013.1.3,499.07,-2.54,504.64,504.76,498.98,388427,1748944,109764974
2013.1.2,501.61,5.29,501.75,501.86,499.2,342534,1515103,110301959
2012.12.28,496.32,4.24,493.66,496.32,493.16,329013,1508580,109121943
2012.12.27,492.08,9.32,484.3,492.1,484.3,355610,1667867,108180365
2012.12.26,482.76,-1,486.58,487.6,482.76,327757,1484460,106908586
2012.12.24,483.76,5.7,479.65,485.37,479.65,297319,1484343,107069115
2012.12.21,478.06,-1.15,480.41,481.4,475.71,333418,1517901,105774370
2012.12.20,479.21,-3.98,485.29,486.41,479.21,342515,1510622,105465791
2012.12.18,483.19,-2.29,487.09,487.68,480.57,325266,1477870,106367208
2012.12.17,485.48,-6.17,493.14,493.22,485.48,315005,1373720,106839226
2012.12.14,491.65,1.5,489.68,493,489.68,337430,1431401,107998704
2012.12.13,490.15,4.82,486.52,490.42,486.42,289317,1341534,107676846
2012.12.12,485.33,3.74,485.15,485.48,482.58,329806,1472581,106617213
2012.12.11,481.59,-8,490.49,491.07,481.59,349942,1615158,105788536
2012.12.10,489.59,0.37,491.47,491.67,487.11,302287,1469560,107435933
2012.12.7,489.22,1.19,490.11,493.45,481.15,365740,1967088,107343465
2012.12.6,488.03,-8.47,497.71,498.46,487.11,361833,2019835,106953570
2012.12.5,496.5,-6.21,503.61,504.16,495.5,430562,2142955,108806378
2012.12.4,502.71,3.74,499.04,502.89,498.78,353743,1667753,110078774
2012.12.3,498.97,-0.4,500.92,502.03,498.65,350224,1625758,109276197
2012.11.30,499.37,2.64,498.99,499.5,498.05,368976,1700394,109340284
2012.11.29,496.73,2.25,497.72,498.41,495.6,450374,1812710,108801741
2012.11.28,494.48,0.85,494.7,494.88,491.84,439005,1727396,108313294
2012.11.27,493.63,-2.61,497.88,499.25,492.33,515782,2195466,108660410
2012.11.26,496.24,-2.58,502.01,502.01,496.23,507916,1798466,109171706
2012.11.23,498.82,1.79,499.39,499.66,493.37,415395,1740372,109706230
2012.11.22,497.03,4.84,496.44,498.66,495.81,474458,1785907,109267346
2012.11.21,492.19,-4.47,498.43,500.65,491.88,411309,1795379,108139800
2012.11.20,496.66,3.52,499.15,499.87,493.48,436882,1927337,109137398
2012.11.19,493.14,10.15,486.12,493.17,486.12,397807,1639405,108348566
2012.11.16,482.99,-10.85,494.04,496.21,480.48,476764,2262074,106096054
2012.11.15,493.84,-9.4,496.69,500.37,490.46,472775,1957627,108450350
2012.11.14,503.24,-10.56,516.08,516.59,502.91,477078,2229608,110460239
2012.11.13,513.8,-7.63,523.18,523.83,512.5,489555,2120895,112773906
2012.11.12,521.43,1.53,521.45,522.74,519.21,417032,1909641,114417157
2012.11.9,519.9,0.86,517.56,520.35,511.79,414579,1676433,114016493
2012.11.8,519.04,0.59,512.48,519.04,512.36,463985,1808794,113756684
2012.11.7,518.45,0.92,519.84,519.95,515.81,460762,1859109,113621437
2012.11.6,517.53,2.39,517.62,518.09,516.49,463703,2138403,113406589
2012.11.5,515.14,1.77,513.62,516.84,513.55,389044,1731105,112658724
2012.11.2,513.37,4.54,514.06,514.83,511.58,444738,1775627,112230408
2012.11.1,508.83,0.52,509.92,510.04,505.23,404965,1829981,111211894
2012.10.31,508.31,6,506.22,510.23,506.22,465183,1763722,111850737
2012.10.30,502.31,7.43,494.97,502.69,494.94,482423,1656613,110505500
2012.10.29,494.88,-10.62,507.91,509.15,493.87,470851,1880641,108860343
2012.10.26,505.5,-12.75,520.5,520.52,503.57,474033,2005185,111192647
2012.10.25,518.25,-6.1,526.71,527.9,518.25,536651,2210112,113963238
2012.10.24,524.35,0.2,518.89,524.35,518.89,513516,2120010,115249248
2012.10.23,524.15,1.15,524.85,527.48,524.15,563713,2288988,115198863
2012.10.22,523,4.19,511.84,523.01,511.81,497109,2063321,114963277
2012.10.19,518.81,4.65,514.07,518.81,504.42,491807,2321127,114027766
2012.10.18,514.16,-14.06,530.2,531,513.47,583250,2785802,113009385
2012.10.17,528.22,-2.01,532.71,535.53,528.22,593637,2689923,116078681
2012.10.16,530.23,0.9,532.78,532.9,521.81,677548,3033018,116519997
2012.10.15,529.33,-10.53,542.76,543.27,523.07,826692,3704334,116310834
2012.10.12,539.86,4.91,537.63,539.9,537.15,597101,2709736,118599526
2012.10.11,534.95,1.09,533.18,538.43,530.63,646339,2797170,117419834
2012.10.10,533.86,-6.57,538.25,538.5,533.73,723624,2978888,117188308
2012.10.9,540.43,2.64,539.4,542.67,539.36,680091,2921704,118551697
2012.10.8,537.79,1.97,537.98,538.65,536.59,562108,3009450,117925516
2012.10.5,535.82,4.38,533.97,536.09,533.24,598764,2800919,117433463
2012.10.4,531.44,3.88,529.71,531.73,529.18,619393,2649687,116449753
2012.10.2,527.56,3.78,525.92,528.75,525.51,508957,2207661,115620754
2012.9.28,523.78,5.49,521.46,523.94,521.01,504077,2064404,114800998
2012.9.27,518.29,-2.42,520.87,522.57,512.62,576991,2503377,113357716
2012.9.26,520.71,-2.25,520.95,526.06,520.19,601261,2342431,113820240
2012.9.25,522.96,-9.32,532.51,532.51,522.95,935680,3229080,114293731
2012.9.24,532.28,0.79,533.68,534.09,530.48,718128,3056028,116269014
2012.9.21,531.49,3.43,530.72,531.53,524.16,927388,3405281,116084163
2012.9.20,528.06,0,529.93,531.61,527.1,797364,3010462,115336367
2012.9.19,528.06,4.54,525,528.22,524.39,797107,2982620,115331467
2012.9.18,523.52,4.52,521.03,523.53,519.92,786518,2809534,114327703
2012.9.17,519,-0.14,520.43,520.43,516.11,797518,2547102,113385457
2012.9.14,519.14,-1.34,524.96,525.01,517.6,885341,3209357,113519443
2012.9.13,520.48,2.96,519.71,520.9,518.21,920130,3034363,113806209
2012.9.12,517.52,3.1,517.86,518.7,516.77,758313,2524779,113171438
2012.9.11,514.42,2.31,512.97,514.42,510.69,784278,2499396,112502831
2012.9.10,512.11,1.24,513.28,513.86,511.57,728809,2284872,112023885
2012.9.7,510.87,4.15,512.08,512.08,510.1,689629,2084880,111752664
2012.9.6,506.72,1.33,508.3,509.41,506.72,749889,2342357,110834570
2012.9.5,505.39,-2.02,509.46,509.79,504.02,632448,2166203,110511023
2012.9.4,507.41,-5.04,514.05,514.78,506.76,769363,2980171,110956743
2012.9.3,512.45,4.1,511.62,513.57,509.22,674053,2540309,112054786
2012.8.31,508.35,2.71,506.19,509.35,506.19,696048,2401229,111177030
2012.8.30,505.64,0.32,507.19,507.31,503.78,765304,2699144,110601400
2012.8.29,505.32,5.79,502.32,505.55,501.92,693283,2669720,110555468
2012.8.28,499.53,5.7,495.37,499.53,495.37,679578,2485998,109173291
2012.8.27,493.83,-3.68,496.89,497.62,493.62,687433,2296916,107922583
2012.8.24,497.51,-1.83,498.34,500.04,495.23,648533,2350490,108704855
2012.8.23,499.34,6.45,494.39,499.34,494.31,623447,2429811,108968338
2012.8.22,492.89,1.17,493.09,494.08,489.67,563387,2104255,107550229
2012.8.21,491.72,1.59,491.86,492.72,491.12,575977,2050467,107292553
2012.8.20,490.13,2.87,489.85,490.61,488.44,549873,1940381,106934080
2012.8.17,487.26,1.94,488.12,488.32,485.96,578870,1895920,106299442
2012.8.16,485.32,4.58,482.22,485.33,481.45,547421,1771884,105869843
2012.8.14,480.74,2.34,480.4,481.29,479.86,521655,1616068,104867110
2012.8.13,478.4,2.89,478.17,479.27,477.36,486195,1488425,104389882
2012.8.10,475.51,1.46,475.93,477.4,474.94,513170,1558612,103767739
2012.8.9,474.05,2.63,473,474.49,472.71,586242,1517685,103459666
2012.8.8,471.42,-0.18,473.78,474.48,471.42,472649,1366655,102823166
2012.8.7,471.6,1.99,471,472.3,470.7,441111,1297405,102818247
2012.8.6,469.61,4.33,470.26,470.57,469.21,438995,1251539,102340487
2012.8.3,465.28,-1.35,464.26,465.89,463.44,409762,1066287,101480097
2012.8.2,466.63,-1.9,469.35,470.85,466.03,438759,1204009,101735465
2012.8.1,468.53,0.92,467.87,469.19,467.7,371946,1085840,102067168
2012.7.31,467.61,2.15,466.38,467.61,465.71,490959,1300388,101852239
2012.7.30,465.46,0.74,468.44,468.85,465.46,393788,1089217,101369293
2012.7.27,464.72,6.86,463.76,465.11,463.29,544059,1380204,101180447
2012.7.26,457.86,3.14,457.61,459.24,456.05,530857,1414740,99675996
2012.7.25,454.72,-13.56,462.7,462.7,454.72,616223,1666130,98914501
2012.7.24,468.28,-3.96,470.49,472.06,464.09,577956,1682991,101774901
2012.7.23,472.24,-9.59,480.37,480.37,471.78,621065,1711040,102599893
2012.7.20,481.83,3.15,481.11,482.72,480.47,623353,1867959,104687395
2012.7.19,478.68,5.8,478.03,479.87,477.95,614850,1833950,104004470
2012.7.18,472.88,-7.73,482.83,483.53,472.88,731990,1819167,102680995
2012.7.17,480.61,-2.89,482.95,483.77,480.41,699343,1722500,104422274
2012.7.16,483.5,-0.82,488.12,488.12,483.5,555354,1518876,105059385
2012.7.13,484.32,-2.06,487.61,487.91,468.75,783148,2069784,105234178
2012.7.12,486.38,-5.55,493.52,493.99,486.25,721365,2006194,105639838
2012.7.11,491.93,-0.41,492.79,494.89,490.56,794557,2018866,106807563
2012.7.10,492.34,-2.89,497.23,497.8,491.23,816754,2004662,107033822
2012.7.9,495.23,-1.98,497.06,498.75,495.23,594982,1715080,107610961
2012.7.6,497.21,-0.13,499.32,499.43,495.76,697651,2159499,108033028
2012.7.5,497.34,1.53,497.58,498.22,496.85,687210,1777682,107991330
2012.7.4,495.81,1.9,496.31,496.97,494.95,719739,1924610,107647262
2012.7.3,493.91,3.48,492.76,494.17,492.59,693374,1849970,107195958
2012.7.2,490.43,1.27,493.61,493.66,490.43,564842,1633538,106424908
2012.6.29,489.16,3.25,486.69,489.38,485.07,630737,1706558,106033034
2012.6.28,485.91,2.88,486.6,487.45,484.14,717328,1760285,103608847
2012.6.27,483.03,-1.31,487.2,487.2,480.25,678103,1713366,103050305
2012.6.26,484.34,-0.1,482.76,485.39,482.76,633420,1546865,103236023
2012.6.25,484.44,-0.75,488.67,488.81,483.76,604901,1537690,103174983
2012.6.22,485.19,0.01,479.81,485.2,479.66,635575,1606042,103291487
2012.6.21,485.18,0.63,486.31,488.38,483.49,623515,1929749,103185154
2012.6.20,484.55,6.19,482.84,484.69,481.96,584304,1799544,102979695
2012.6.19,478.36,3.1,476.55,478.99,476.31,765871,2156586,101659341
2012.6.18,475.26,7.51,475.33,476.05,475.2,533564,1575258,100977890
2012.6.15,467.75,-4.28,475.23,475.23,467.75,603251,1793430,99344258
2012.6.14,472.03,1.07,471.56,473.04,471.33,586077,1718068,100194446
2012.6.13,470.96,-1.01,476.82,476.84,470.74,638670,1778462,99436268
2012.6.12,471.97,2.38,465.63,472.18,465.56,585138,1753758,99696344
2012.6.11,469.59,7.6,467.53,469.6,466.8,582244,1599733,99210260
2012.6.8,461.99,-4.19,468.65,469.35,461.97,575409,1785000,97586385
2012.6.7,466.18,9.5,466.75,468.56,466.18,591555,1770246,98360203
2012.6.5,456.68,5.84,456.33,458.01,455.29,677895,1580616,96241088
2012.6.4,450.84,-21.29,458.01,460.82,448.94,549329,1602084,94992569
2012.6.1,472.13,0.19,474.26,476.43,472.13,493193,1433180,99501312
2012.5.31,471.94,2.32,464.6,471.98,463.51,544645,1559865,99446147
2012.5.30,469.62,-0.4,473.29,473.35,468.63,517875,1611286,99052794
2012.5.29,470.02,7.62,464.34,470.52,464.34,409576,1380018,99116578
2012.5.25,462.4,6.68,459.93,463.07,459.37,454064,1547901,97697968
2012.5.24,455.72,-0.18,458.39,460.88,454.08,456652,1375189,96380322
2012.5.23,455.9,-5.55,461.83,461.96,455.9,440094,1382709,97992378
2012.5.22,461.45,12.56,455.63,461.46,455.63,433498,1551578,99612163
2012.5.21,448.89,0.21,452.33,454.42,446.35,387671,1285908,96878439
2012.5.18,448.68,-19.45,460.85,460.85,448.14,457460,1507065,96841158
2012.5.17,468.13,3.12,466.73,469.7,464.12,438316,1441294,101012954
2012.5.16,465.01,-15.49,478.74,481.19,465,484218,1644842,100359465
2012.5.15,480.5,-8.03,483.63,484.99,473.2,530419,1911364,103714247
2012.5.14,488.53,-5.13,495.17,497.17,486.59,500484,1949833,105445383
2012.5.11,493.66,-0.61,497.5,498.59,492.41,497837,1883472,106544259
2012.5.10,494.27,2.71,492.22,494.59,491.95,490193,1698354,106692818
2012.5.9,491.56,-3.04,494.5,495.39,490.26,468202,1727258,106259611
2012.5.8,494.6,7.59,491.45,494.71,491.33,501098,1779919,106888087
2012.5.7,487.01,-3.52,485.83,489.02,485,372324,1393523,105226993
2012.5.4,490.53,3.09,488.52,490.54,487.94,445517,1795754,105985122
2012.5.3,487.44,1.9,487.32,488.78,487.09,496715,1642671,105116127
2012.5.2,485.54,6.65,480.82,485.62,480.76,436052,1649909,104711350
2012.4.30,478.89,-0.19,482.48,482.84,476.31,560142,1897434,103233289
2012.4.27,479.08,2.46,479.44,480.45,476.62,502910,1836183,103271502
2012.4.26,476.62,-6.86,488.37,489.32,475.27,586790,1988249,102755347
2012.4.25,483.48,-4.14,491.13,491.97,483.47,534997,1841859,104250329
2012.4.24,487.62,-7.4,490.21,492.5,486.83,558516,2231583,105119147
2012.4.23,495.02,-2.54,499.42,500.32,494.94,559979,1874408,106712263
2012.4.20,497.56,-4.36,501.13,501.58,496.67,606659,1785411,107266784
2012.4.19,501.92,-1.71,504.1,505.06,500.23,524289,1953061,108187874
2012.4.18,503.63,3.25,507.02,507.02,503.3,518477,1944456,108581735
2012.4.17,500.38,-0.71,502.97,504.15,497.8,539354,2451204,107882783
2012.4.16,501.09,1.63,496.42,501.35,496.42,500616,1723089,108018073
2012.4.13,499.46,13.75,491.43,499.56,491.43,499131,1844828,107640551
2012.4.12,485.71,0.94,486.41,487.18,482.74,542659,1593926,104642007
2012.4.10,484.77,-2.03,486.34,492.11,481.76,652338,2083611,104355351
2012.4.9,486.8,-16.61,501.29,501.32,486.8,599286,1820224,104710952
2012.4.6,503.41,0.07,504.29,507.01,502.52,639574,1865081,108300279
2012.4.5,503.34,0.37,499.93,503.76,494.54,643229,2002804,108291131
2012.4.4,502.97,-12.86,516.51,516.63,500.51,675648,2233322,108206677
2012.4.3,515.83,-5.97,524.42,524.55,515.63,680494,2250795,110922551
