날짜,종가,대비,시가,고가,저가,거래량,거래대금,상장시가총액
2012.7.18,1794.91,-27.05,1821.28,1827.95,1790.36,454662,4457597,1034867688
2012.7.17,1821.96,4.17,1808.63,1835.64,1802.07,412610,4832967,1050199043
2012.7.16,1817.79,4.9,1820.34,1821.84,1807.11,268354,3255305,1047725143
2012.7.13,1812.89,27.5,1790.98,1820.66,1773.67,348543,4718750,1044743880
2012.7.12,1785.39,-41,1827.82,1830.77,1785.32,320829,4358848,1028668796
2012.7.11,1826.39,-3.06,1825.53,1827.6,1813.79,336688,3358554,1051690095
2012.7.10,1829.45,-6.68,1843.77,1845.94,1823.79,368859,3372767,1053408427
2012.7.9,1836.13,-22.07,1840.3,1844.32,1833.11,282037,3317178,1057173473
2012.7.6,1858.2,-17.29,1877.74,1880.36,1850.1,340654,3635830,1070261267
2012.7.5,1875.49,1.04,1870.53,1878.13,1866.91,324185,3654492,1080125976
2012.7.4,1874.45,6.63,1875.52,1881.68,1871.84,336136,4585140,1079555524
2012.7.3,1867.82,16.17,1858.7,1871.08,1858.44,348202,4876714,1075734342
2012.7.2,1851.65,-2.36,1864.73,1865.93,1851.28,273629,3608517,1066660642
2012.6.29,1854.01,34.83,1808.61,1854.01,1801.63,320634,4391617,1068289006
2012.6.28,1819.18,1.53,1826.37,1827.35,1806.08,309661,3195505,1047795578
2012.6.27,1817.65,-0.16,1815.7,1821.47,1795.16,319484,4308729,1046790699
2012.6.26,1817.81,-7.57,1818.51,1826.66,1814.46,313272,3648161,1046665326
2012.6.25,1825.38,-22.01,1842.76,1842.76,1813.41,291235,4152682,1050785208
2012.6.22,1847.39,-41.76,1861.44,1863.57,1843.57,300708,4348371,1063610778
2012.6.21,1889.15,-14.97,1895.51,1900.44,1879.65,390170,3948385,1087804494
2012.6.20,1904.12,12.35,1908.19,1908.19,1895.27,367742,3705294,1096458950
2012.6.19,1891.77,0.06,1885.56,1895.32,1883.56,380909,3535401,1089324564
2012.6.18,1891.71,33.55,1892.91,1901.11,1887.05,376282,4440194,1088974318
2012.6.15,1858.16,-13.32,1871.48,1871.48,1847.19,452512,4777991,1070011533
2012.6.14,1871.48,12.16,1856.57,1871.48,1855.06,426635,4896637,1077791320
2012.6.13,1859.32,4.58,1867.45,1867.45,1849.71,558262,3805454,1070840843
2012.6.12,1854.74,-12.3,1840.56,1857.93,1840.1,421369,3632154,1068263520
2012.6.11,1867.04,31.4,1860.9,1869.33,1859.74,382218,4408894,1075207660
2012.6.8,1835.64,-12.31,1854,1854.59,1832.83,379829,3465342,1057085865
2012.6.7,1847.95,46.1,1839.49,1853.2,1839.49,403444,4677425,1064083501
2012.6.5,1801.85,18.72,1799.88,1806.11,1791.84,338829,3546020,1036839482
2012.6.4,1783.13,-51.38,1782.58,1794.02,1776.85,395064,4941462,1026592897
2012.6.1,1834.51,-8.96,1832.08,1842,1821.98,334419,3587178,1056367509
2012.5.31,1843.47,-1.39,1819.99,1843.49,1813.01,447946,4660585,1061319739
2012.5.30,1844.86,-5.05,1846.12,1846.6,1828.83,417042,3917782,1062117051
2012.5.29,1849.91,25.74,1821.63,1851.94,1817.9,327998,3816908,1065015034
2012.5.25,1824.17,9.7,1818.62,1831.78,1815.54,386490,3585646,1050270743
2012.5.24,1814.47,5.85,1807.07,1816.98,1800.74,407901,3601428,1044704233
2012.5.23,1808.62,-20.07,1815.33,1815.33,1796.5,447564,4206101,1041766826
2012.5.22,1828.69,29.56,1825.82,1831.06,1813.53,428371,4943176,1053281065
2012.5.21,1799.13,16.67,1801.48,1804.48,1788.33,414130,4277567,1035910281
2012.5.18,1782.46,-62.78,1813.79,1813.79,1779.47,547768,5754319,1026148099
2012.5.17,1845.24,4.71,1842.83,1856.34,1833.08,444286,5683444,1062131980
2012.5.16,1840.53,-58.43,1886.69,1889.29,1840.23,426185,5565576,1059206810
2012.5.15,1898.96,-14.77,1897.74,1904.99,1881.8,524595,5241113,1092989231
2012.5.14,1913.73,-3.4,1917.26,1921.65,1900.43,399003,4080376,1102333436
2012.5.11,1917.13,-27.8,1939,1939,1915.69,535932,4444515,1103853398
2012.5.10,1944.93,-5.36,1944.8,1951.51,1937.14,425056,4465626,1119563513
2012.5.9,1950.29,-16.72,1958.31,1962.04,1945.31,468023,4964577,1122527694
2012.5.8,1967.01,10.57,1967.28,1969.64,1961.44,492688,4225838,1131748885
2012.5.7,1956.44,-32.71,1956.06,1960.51,1952.42,533663,4781277,1125871515
2012.5.4,1989.15,-5.96,1987.03,1992.1,1981.58,608821,4948438,1144803204
2012.5.3,1995.11,-3.96,1995.78,1998.9,1990.45,685809,4661425,1148799331
2012.5.2,1999.07,17.08,1994.17,2001.11,1989.55,653037,6688236,1151291103
2012.4.30,1981.99,6.64,1989.52,1991.12,1975.46,837865,6360434,1141667287
2012.4.27,1975.35,11.31,1972.05,1983.26,1967.84,484705,5349492,1137649563
2012.4.26,1964.04,2.06,1976.82,1979.43,1955.05,607424,5348150,1131131025
2012.4.25,1961.98,-1.44,1980.51,1980.51,1961.97,681754,5090881,1129236340
2012.4.24,1963.42,-9.21,1956.75,1972.24,1954.01,630804,5046901,1129400078
2012.4.23,1972.63,-2.02,1971.39,1980.94,1964.12,585160,3579012,1134461838
2012.4.20,1974.65,-25.21,1988.22,1988.22,1970.54,518733,4841201,1135852718
2012.4.19,1999.86,-4.67,2000.4,2008.82,1994.61,412119,4130929,1150475581
2012.4.18,2004.53,19.23,2014.23,2014.95,2001.59,382938,4644963,1153190210
2012.4.17,1985.3,-7.33,1995.33,1999.5,1982.44,445682,3989376,1141883974
2012.4.16,1992.63,-16.28,1985.28,1998.35,1982.93,452523,3936659,1146989840
2012.4.13,2008.91,22.28,2001.71,2011.37,1996.23,495288,5489206,1156388307
2012.4.12,1986.63,-7.78,1985.16,1986.63,1969.09,391511,5013904,1143425422
2012.4.10,1994.41,-2.67,2000.77,2011.27,1990.13,543736,4966683,1147902758
2012.4.9,1997.08,-31.95,2008.03,2009.36,1995.8,466746,4320749,1148860808
2012.4.6,2029.03,0.26,2026.32,2033.49,2022.81,536307,4563184,1166979558
2012.4.5,2028.77,10.16,2006.27,2030.69,1997.12,549308,5773456,1166855952
2012.4.4,2018.61,-30.67,2046.9,2048.11,2015.57,621544,6426545,1160637903
2012.4.3,2049.28,19.99,2040.81,2051.8,2038.52,593278,6089846,1178138420
2012.4.2,2029.29,15.25,2022.42,2031.79,2015.72,409917,4339315,1166447109
2012.3.30,2014.04,-0.37,2011.5,2018.09,2002.61,449871,5332965,1157582327
2012.3.29,2014.41,-17.33,2019.41,2025.23,2004.94,470321,5007462,1157849112
2012.3.28,2031.74,-8.02,2034.35,2038.45,2028.11,533801,5117814,1168088126
2012.3.27,2039.76,20.57,2042.47,2043.75,2028.39,606413,5147275,1172477800
2012.3.26,2019.19,-7.64,2035.17,2041.05,2012.86,436975,4591120,1160220832
2012.3.23,2026.83,0.71,2015.07,2029.77,2013.72,506770,4829003,1164693249
2012.3.22,2026.12,-1.11,2026.75,2031.42,2017.93,541726,5301426,1164051273
2012.3.21,2027.23,-14.92,2031.58,2039.8,2022.97,517067,5174204,1164159170
2012.3.20,2042.15,-4.85,2046.38,2055.34,2035.26,540337,5404193,1172815783
2012.3.19,2047,12.56,2040.07,2050.87,2036.35,555801,4976576,1175510789
2012.3.16,2034.44,-9.32,2054.63,2054.99,2034.21,464242,5913260,1168105341
2012.3.15,2043.76,-1.32,2044.01,2050.48,2038.6,476105,6006292,1172998457
2012.3.14,2045.08,20.04,2050.5,2057.28,2045.08,541113,6427318,1173323539
2012.3.13,2025.04,22.54,2012.91,2028.98,2012.91,448922,5657247,1161650378
2012.3.12,2002.5,-15.8,2018.73,2019.14,2001.5,375480,4812518,1148208381
2012.3.9,2018.3,17.54,2017.67,2022.95,2001.67,416398,5404975,1157242883
2012.3.8,2000.76,18.61,1989.3,2004.72,1978.79,456093,6381064,1147029155
2012.3.7,1982.15,-18.21,1968.72,1987.97,1966.69,511288,4976381,1136045079
2012.3.6,2000.36,-15.7,2019.28,2023.83,1988.86,554733,5298150,1146426068
2012.3.5,2016.06,-18.57,2028.97,2030.57,2011.5,548009,5127361,1155198110
2012.3.2,2034.63,4.38,2041.52,2046.82,2033.5,483187,5842717,1165946320
2012.2.29,2030.25,26.56,2015.38,2033.63,2015.38,562640,6814214,1163380790
2012.2.28,2003.69,12.53,1995.93,2006.26,1992.66,607928,6354433,1148095229
2012.2.27,1991.16,-28.73,2013.61,2013.69,1987.74,636010,5581133,1140967727
2012.2.24,2019.89,12.09,2010.6,2019.9,1998.39,717914,5712026,1157117870
2012.2.23,2007.8,-20.85,2016.46,2016.46,2001.25,690116,6379231,1150128511
2012.2.22,2028.65,4.41,2018.07,2028.93,2015.3,883739,6211737,1158991311
2012.2.21,2024.24,-0.66,2022.05,2030.46,2007.46,709018,5622725,1156557672
2012.2.20,2024.9,1.43,2041.51,2047.43,2024.59,733915,6249373,1156912787
2012.2.17,2023.47,26.02,2025.56,2031.4,2019.79,731090,7480494,1156075606
2012.2.16,1997.45,-27.87,2005.37,2012.44,1995.99,696686,6857741,1141138846
2012.2.15,2025.32,22.68,2012,2026.75,2009.68,681465,7694193,1156737378
2012.2.14,2002.64,-3.1,1999.53,2008.65,1995.6,515881,6677664,1143629953
2012.2.13,2005.74,12.03,2000.66,2010.66,1991.28,452787,5757137,1145155872
2012.2.10,1993.71,-20.91,2010.04,2011.52,1986.96,696742,7615142,1138181428
2012.2.9,2014.62,10.89,1998.2,2014.62,1978.51,557636,7982308,1150304988
2012.2.8,2003.73,22.14,1985.21,2003.73,1982.99,587909,7495414,1144240174
2012.2.7,1981.59,8.46,1976.77,1983.82,1971.33,539408,6581705,1131812830
2012.2.6,1973.13,0.79,1994.21,1996.05,1964.77,523217,7292492,1126834106
2012.2.3,1972.34,-11.96,1982.24,1982.62,1961.95,535879,7522074,1126229235
2012.2.2,1984.3,25.06,1982.23,1993.88,1977.32,641047,8775975,1133236176
2012.2.1,1959.24,3.45,1948.57,1969.8,1947.46,501062,7156315,1119009871
2012.1.31,1955.79,15.24,1943.25,1960.44,1936.68,469194,6707348,1117151542
2012.1.30,1940.55,-24.28,1956.63,1961.6,1936.14,411696,6395980,1108364922
2012.1.27,1964.83,7.65,1960.7,1966.2,1949.46,448919,6147986,1122208777
2012.1.26,1957.18,4.95,1959.19,1962.71,1949.51,408022,5549398,1117841827
2012.1.25,1952.23,2.34,1947.74,1973.35,1945.14,375933,6168946,1115552158
2012.1.20,1949.89,34.92,1922.13,1952.09,1922.13,404777,7359092,1114258768
2012.1.19,1914.97,22.58,1912.43,1914.98,1902.02,374372,6480555,1094332650
2012.1.18,1892.39,-0.35,1891.17,1898.7,1884.33,428003,6069244,1081149678
2012.1.17,1892.74,33.47,1878.16,1892.76,1878.16,431988,6003928,1081010124
2012.1.16,1859.27,-16.41,1860.77,1863.32,1843.86,391916,3938145,1062045079
2012.1.13,1875.68,11.11,1865.72,1881.84,1861.53,475033,5955531,1071501488
2012.1.12,1864.57,19.02,1853.1,1864.57,1837.96,476341,5407363,1065104857
2012.1.11,1845.55,-7.67,1857.54,1857.82,1843.12,447956,4862021,1054656344
2012.1.10,1853.22,26.73,1841.13,1859.55,1840.47,388644,4927969,1058727535
2012.1.9,1826.49,-16.65,1832.04,1832.04,1810.48,395512,4237522,1043623188
2012.1.6,1843.14,-20.6,1867.12,1867.12,1824.29,472681,4424491,1051727698
2012.1.5,1863.74,-2.48,1869.42,1875.97,1860.57,533768,4856718,1063280532
2012.1.4,1866.22,-9.19,1883.48,1884.69,1866.22,494500,4714360,1064738870
2012.1.3,1875.41,49.04,1846.56,1875.41,1846.56,443474,4831854,1070059481
2012.1.2,1826.37,0.63,1831.69,1837.81,1814.55,323359,3304264,1042325073
2011.12.29,1825.74,0.62,1815.63,1835.19,1806.88,344646,3632134,1041999162
2011.12.28,1825.12,-16.9,1833.26,1833.26,1817.97,378657,3305494,1041003536
2011.12.27,1842.02,-14.68,1856.78,1864.71,1813.48,529919,4359041,1050888614
2011.12.26,1856.7,-10.52,1873.07,1873.79,1851.99,434745,3038602,1059014215
2011.12.23,1867.22,19.73,1861.07,1872.31,1859.4,466332,4322574,1064015237
2011.12.22,1847.49,-0.92,1841.23,1847.49,1835.91,406415,3136029,1051156173
2011.12.21,1848.41,55.35,1837.99,1850.67,1831.26,516913,5239156,1051439059
2011.12.20,1793.06,16.13,1791.62,1797.59,1780.1,389772,3992723,1019982859
2011.12.19,1776.93,-63.03,1829.49,1829.49,1750.6,684314,6683264,1010870033
2011.12.16,1839.96,20.85,1827.83,1842.94,1823.68,489950,4377714,1046533511
2011.12.15,1819.11,-38.64,1834.82,1840.94,1817.61,409620,5391436,1034636031
2011.12.14,1857.75,-6.31,1852.2,1864.79,1851.89,401927,4410182,1056355325
2011.12.13,1864.06,-35.7,1877.4,1880.4,1863.77,450083,5271931,1060252724
2011.12.12,1899.76,25.01,1902.75,1903.19,1890.18,409625,5365878,1080713925
2011.12.9,1874.75,-37.64,1883.86,1894.59,1872.67,372814,5132355,1066565198
2011.12.8,1912.39,-7.03,1911.07,1925.56,1898.34,426922,6004378,1087887776
2011.12.7,1919.42,16.6,1914.5,1921.52,1904.52,402804,5806817,1090515430
2011.12.6,1902.82,-20.08,1914.49,1920.7,1892.01,383430,4644042,1080409632
2011.12.5,1922.9,6.86,1928.46,1929.18,1911.61,330236,4166261,1091784693
2011.12.2,1916.04,-0.14,1914.41,1920.64,1905.69,389330,5824235,1087837646
2011.12.1,1916.18,68.67,1911.5,1926.33,1908.33,500455,9338549,1087816203
2011.11.30,1847.51,-9.01,1847.17,1858.1,1838.7,334553,6502652,1049141145
2011.11.29,1856.52,41.24,1828.3,1856.76,1823.93,329522,6336967,1054313765
2011.11.28,1815.28,38.88,1804.8,1816.65,1795.39,277682,4304404,1030593864
2011.11.25,1776.4,-18.66,1780.06,1790.81,1766.73,306414,4311348,1008677119
2011.11.24,1795.06,11.96,1775.82,1800.01,1769.43,280370,4194979,1019300746
2011.11.23,1783.1,-43.18,1820.86,1820.86,1780.24,411239,4665456,1011727032
2011.11.22,1826.28,6.25,1798.41,1830.84,1797.93,271102,3945924,1036523834
2011.11.21,1820.03,-19.14,1833.9,1833.9,1811.69,299737,4018004,1032780883
2011.11.18,1839.17,-37.5,1839.63,1850.04,1832.17,337050,4814558,1043648093
2011.11.17,1876.67,20.6,1862.87,1876.88,1835.73,353144,4760666,1065288045
2011.11.16,1856.07,-30.05,1898.14,1911.33,1853.13,407755,5676397,1054071562
2011.11.15,1886.12,-16.69,1888.67,1900.58,1878.42,361434,4846933,1069085556
2011.11.14,1902.81,39.36,1889.33,1907.62,1889.33,327269,5267982,1078853548
2011.11.11,1863.45,50.2,1840.98,1863.46,1823.87,296907,5279685,1057051588
2011.11.10,1813.25,-94.28,1860.96,1862.27,1813.25,401930,7902942,1028617421
2011.11.9,1907.53,4.39,1925.86,1929.65,1897.47,434624,6195596,1081658625
2011.11.8,1903.14,-15.96,1927.89,1928.07,1900.09,403211,5230861,1078796430
2011.11.7,1919.1,-9.31,1932.95,1932.95,1915.38,349699,5278008,1087907919
2011.11.4,1928.41,58.45,1911.56,1929.01,1906.33,466597,7161493,1093102064
2011.11.3,1869.96,-28.05,1895.14,1895.14,1863.57,436425,6300666,1060087086
2011.11.2,1898.01,-11.62,1870.51,1899.35,1859.83,389594,6758007,1076004508
2011.11.1,1909.63,0.6,1891.22,1925.08,1891.22,353626,6285357,1082696792
2011.10.31,1909.03,-20.45,1922.31,1941.32,1902.04,393703,6433179,1081785632
2011.10.28,1929.48,7.44,1961.09,1963.74,1920.81,508760,1.01E+07,1092618579
2011.10.27,1922.04,27.73,1906.16,1923.98,1891.23,418276,8066122,1088058942
2011.10.26,1894.31,5.66,1871.69,1896.02,1864.99,384786,5622895,1072704627
2011.10.25,1888.65,-9.67,1900.99,1905.78,1883.68,354772,6098845,1069855936
2011.10.24,1898.32,59.94,1858.26,1898.32,1858.23,373903,6775213,1075216922
2011.10.21,1838.38,33.29,1831.89,1843.51,1809.42,355182,6463620,1041700141
2011.10.20,1805.09,-50.83,1857.46,1870.5,1804.11,349123,6797451,1022960861
2011.10.19,1855.92,17.02,1851.84,1855.93,1834.38,340011,5768906,1051276589
2011.10.18,1838.9,-26.28,1826.44,1845.18,1822.91,323455,6386362,1041799232
2011.10.17,1865.18,29.78,1855.72,1865.18,1845.43,367735,5922686,1056485746
2011.10.14,1835.4,12.3,1816.19,1839.19,1803.42,349010,5079715,1039982588
2011.10.13,1823.1,13.6,1831.95,1837.49,1823.1,431553,6649712,1032594261
2011.10.12,1809.5,14.48,1789.65,1810.51,1778.97,355347,5831022,1024751945
2011.10.11,1795.02,28.58,1810.36,1811.14,1792.78,399985,7153222,1016518313
2011.10.10,1766.44,6.67,1763.3,1783.37,1761.68,274639,5033066,1000538723
2011.10.7,1759.77,49.45,1751.55,1765.43,1747.42,334732,7563471,996728120
2011.10.6,1710.32,43.8,1714.84,1733.7,1707.77,352625,7868461,969364910
2011.10.5,1666.52,-39.67,1718.52,1718.52,1659.31,336296,7676993,944762965
2011.10.4,1706.19,-63.46,1683.94,1706.45,1658.06,301541,6753150,966819366
2011.9.30,1769.65,0.36,1759.52,1774.29,1742.89,354163,6551421,1001920300
2011.9.29,1769.29,46.2,1713.1,1769.75,1706.9,373919,6682576,1001668484
2011.9.28,1723.09,-12.62,1751.04,1762.67,1723.08,344432,6360416,975890589
2011.9.27,1735.71,83,1704.25,1735.71,1695.05,339822,6226371,982219222
2011.9.26,1652.71,-44.73,1720.5,1721.03,1644.11,424262,7371959,935382491
2011.9.23,1697.44,-103.11,1736.38,1743.49,1697.39,411837,7565051,960324773
2011.9.22,1800.55,-53.73,1807.24,1819.81,1785.69,295390,5783802,1018418633
2011.9.21,1854.28,16.31,1842.17,1869.77,1831.95,297584,5971826,1048762888
2011.9.20,1837.97,17.03,1819.84,1840.73,1793.75,321238,5538384,1039651561
2011.9.19,1820.94,-19.16,1818.9,1839.82,1813.1,335585,4986032,1029879834
2011.9.16,1840.1,66.02,1819.45,1844.52,1807.62,430066,7639829,1040674112
2011.9.15,1774.08,24.92,1797.18,1806.63,1742.91,392101,6322419,1004011695
2011.9.14,1749.16,-63.77,1804.09,1807.47,1743.78,339699,5872974,989823119
2011.9.9,1812.93,-33.71,1817.1,1847.05,1812.9,331919,5523273,1026016145
2011.9.8,1846.64,13.18,1858.05,1858.05,1826.44,416661,7019834,1044647819
2011.9.7,1833.46,66.75,1811.6,1833.54,1798.79,417889,6157974,1037168513
2011.9.6,1766.71,-19.12,1752.98,1790.47,1744.03,505301,6592715,999276616
2011.9.5,1785.83,-81.92,1829.3,1829.75,1785.82,414041,5902507,1009866663
2011.9.2,1867.75,-12.95,1872.62,1890.86,1853.7,442558,5529121,1056107322
2011.9.1,1880.7,0.59,1887.21,1928.4,1877.4,500400,8722077,1063398229
2011.8.31,1880.11,36.29,1846.89,1880.11,1837.82,410350,6548723,1062663271
2011.8.30,1843.82,14.32,1853.77,1863.51,1835.65,493171,6518538,1042182129
2011.8.29,1829.5,50.55,1807.6,1836.66,1787.29,339096,6499782,1033964422
2011.8.26,1778.95,14.37,1754.39,1782.9,1754.39,310994,4950928,1005706804
2011.8.25,1764.58,9.8,1791.08,1803.77,1762.79,398182,6039178,997486130
2011.8.24,1754.78,-21.9,1788.39,1799.11,1744.07,412561,7759920,991373084
2011.8.23,1776.68,65.98,1735.23,1781.92,1719.97,428457,8096576,1003576643
2011.8.22,1710.7,-34.18,1756.59,1763.64,1704.54,420268,7281790,966478199
2011.8.19,1744.88,-115.7,1789.78,1797.18,1744.86,503835,9509813,985507692
2011.8.18,1860.58,-32.09,1891.82,1894.94,1833.34,503354,8460599,1050327510
2011.8.17,1892.67,12.8,1868.85,1906.61,1868.6,430980,6368751,1068514035
2011.8.16,1879.87,86.56,1850.53,1879.87,1848.82,423450,7092013,1061488081
2011.8.12,1793.31,-24.13,1844.13,1847.12,1788.97,468854,8993165,1012639818
2011.8.11,1817.44,11.2,1733.92,1832.48,1733.92,438895,8888936,1026226215
2011.8.10,1806.24,4.89,1877.4,1877.4,1802.29,486308,1.12E+07,1019901953
2011.8.9,1801.35,-68.1,1807.88,1828.63,1684.68,684991,1.35E+07,1016755822
2011.8.8,1869.45,-74.3,1916.57,1939.92,1800,571105,1.08E+07,1055252387
2011.8.5,1943.75,-74.72,1937.17,1966.73,1920.67,480968,1.04E+07,1097159530
2011.8.4,2018.47,-47.79,2067.17,2071.03,2015.23,356391,7657734,1139294680
2011.8.3,2066.26,-55.01,2079.19,2080.76,2056.53,434482,8044964,1166087623
2011.8.2,2121.27,-51.04,2152.85,2155.44,2114.75,350312,7695653,1197148101
2011.8.1,2172.31,39.1,2160.09,2173.28,2158.24,262846,6427039,1225742990
2011.7.29,2133.21,-22.64,2159.27,2159.27,2133.21,328774,6020141,1203578277
2011.7.28,2155.85,-18.46,2138.61,2160.44,2138.61,299515,5882751,1215976556
2011.7.27,2174.31,5.61,2152.66,2174.73,2151.84,297092,6319515,1226284498
2011.7.26,2168.7,18.22,2163.08,2168.7,2148.22,330151,6704314,1223228483
2011.7.25,2150.48,-20.75,2154,2158.35,2146.99,341969,5931765,1213021926
2011.7.22,2171.23,26.19,2162,2171.24,2153.49,412964,7351118,1224620562
2011.7.21,2145.04,-9.91,2153.94,2155.49,2135.66,362340,7342152,1209551460
2011.7.20,2154.95,24.74,2158.88,2164.22,2149.25,373914,8387524,1215223405
2011.7.19,2130.21,-0.27,2127.13,2140.44,2123.43,303460,6156964,1201201490
2011.7.18,2130.48,-14.72,2149.97,2149.97,2121.73,329001,6095542,1201282997
2011.7.15,2145.2,15.13,2123.57,2145.2,2123,272103,6111820,1209584112
2011.7.14,2130.07,0.43,2119.06,2130.08,2105.24,307418,8198559,1201192340
2011.7.13,2129.64,19.91,2117.12,2129.64,2107.63,306087,6569547,1200628389
2011.7.12,2109.73,-47.43,2131.07,2136.98,2107.95,286417,6246443,1189654998
2011.7.11,2157.16,-23.19,2167.94,2171.29,2151.84,240691,5615933,1216062170
2011.7.8,2180.35,-0.24,2192.83,2192.83,2173.96,323024,9318017,1228916647
2011.7.7,2180.59,9.4,2167.18,2184.94,2165.15,355587,8239765,1228757573
2011.7.6,2171.19,9.44,2156.94,2171.19,2155.33,275940,7277886,1223542028
2011.7.5,2161.75,16.45,2149.4,2163.37,2145.87,284885,6460079,1218330865
2011.7.4,2145.3,19.56,2143.24,2153.29,2141.98,290459,6760170,1208899354
2011.7.1,2125.74,25.05,2120.03,2131.67,2116.68,273414,6811813,1197691904
2011.6.30,2100.69,6.27,2103.59,2105.47,2091.09,257291,6428419,1183469296
2011.6.29,2094.42,31.51,2097.87,2098.95,2081.71,256146,5915864,1177629255
2011.6.28,2062.91,-7.38,2092.94,2099.94,2062.91,328640,5870037,1158896707
2011.6.27,2070.29,-20.52,2076.01,2076.94,2058.4,246532,4958947,1163016186
2011.6.24,2090.81,34.95,2063.92,2090.82,2062.26,294102,8104801,1174795233
2011.6.23,2055.86,-8.04,2048.06,2064.96,2048.06,259638,5407198,1155197053
2011.6.22,2063.9,15.73,2066.91,2074.46,2059.36,263839,6353157,1159768465
2011.6.21,2048.17,28.52,2041.15,2051.19,2015.86,278610,6813490,1150933542
2011.6.20,2019.65,-12.28,2034.35,2047.12,2017.52,229184,6377178,1134887988
2011.6.17,2031.93,-14.7,2057.46,2058.67,2008.84,282483,8101624,1142098434
2011.6.16,2046.63,-39.9,2057.16,2068.17,2043.81,234158,5887030,1150630652
2011.6.15,2086.53,9.7,2087.96,2091,2064.82,229156,6080612,1172762619
2011.6.14,2076.83,28.09,2045.22,2082.25,2040.69,209519,6201674,1167172553
2011.6.13,2048.74,2.07,2030.54,2057.65,2025.42,218485,5608764,1151153827
2011.6.10,2046.67,-24.75,2085.85,2093.94,2045.24,265874,7181166,1150248425
2011.6.9,2071.42,-11.93,2076.7,2088.82,2067.58,283662,7393646,1163744258
2011.6.8,2083.35,-16.36,2102.97,2109.11,2068.78,281368,6665898,1170446285
2011.6.7,2099.71,-13.76,2093.45,2106.85,2091.26,246621,6213589,1179333160
2011.6.3,2113.47,-0.73,2123.47,2131.93,2108.75,264108,6858157,1186958412
2011.6.2,2114.2,-27.14,2098.37,2126.8,2093.97,248779,7307482,1186603079
2011.6.1,2141.34,-1.13,2142.67,2152.95,2132.85,294708,8124100,1201658965
2011.5.31,2142.47,48.68,2104.16,2146.79,2102.77,303264,9496716,1201535708
2011.5.30,2093.79,-6.45,2115.27,2116.13,2085.75,213193,5747086,1174515169
2011.5.27,2100.24,8.33,2087.36,2111.36,2085.24,272782,7237259,1178266981
2011.5.26,2091.91,56.04,2059.93,2094.35,2056.49,296695,7279454,1173540159
2011.5.25,2035.87,-25.89,2073.53,2082.12,2030.68,344973,6924689,1142389973
2011.5.24,2061.76,6.05,2052.44,2070.64,2048.55,268517,6095592,1156564018
2011.5.23,2055.71,-55.79,2100.44,2100.44,2055.71,292953,6350014,1153458200
2011.5.20,2111.5,15.99,2101.45,2112.48,2084.06,282777,6182381,1184395237
2011.5.19,2095.51,-40.27,2141.29,2143.41,2092.61,283358,7961200,1175716166
2011.5.18,2135.78,33.37,2110.7,2138.72,2106.41,259991,7215357,1198282118
2011.5.17,2102.41,-1.77,2103.82,2111.44,2092.32,300785,5816925,1179634987
2011.5.16,2104.18,-15.9,2104.67,2115.25,2097.16,273619,6244501,1180704016
2011.5.13,2120.08,-2.57,2133.99,2134.53,2103.06,397073,8668257,1189746839
2011.5.12,2122.65,-43.98,2139.24,2149.42,2122.6,382254,7606626,1190966104
2011.5.11,2166.63,27.46,2161.44,2166.63,2144.94,378036,7145271,1215421664
2011.5.9,2139.17,-8.28,2157.95,2161.93,2136.59,253934,5874813,1200153448
2011.5.6,2147.45,-33.19,2153.5,2156.81,2133.97,344194,8601909,1204677945
2011.5.4,2180.64,-20.09,2196.9,2201.69,2173.21,393736,8461870,1223067127
2011.5.3,2200.73,-28.23,2224.4,2228.04,2188.11,375103,8557282,1234459630
2011.5.2,2228.96,36.6,2203.09,2229.09,2202.92,302491,8417233,1250288118
2011.4.29,2192.36,-15.99,2211.33,2219.6,2177.8,364121,1.14E+07,1229813409
2011.4.28,2208.35,1.65,2215.42,2225.35,2194.15,354850,1.05E+07,1238492930
2011.4.27,2206.7,0.4,2225.95,2231.47,2191.82,423198,1.33E+07,1237255134
2011.4.26,2206.3,-9.7,2219.47,2222.56,2196.76,439336,1.15E+07,1236738521
2011.4.25,2216,18.18,2205.2,2218.07,2199.27,354022,8152120,1241826577
2011.4.22,2197.82,-0.72,2203.04,2208.06,2190.87,390812,9881427,1231675174
2011.4.21,2198.54,28.63,2190.64,2211.36,2183.52,415980,1.27E+07,1232457693
2011.4.20,2169.91,47.23,2146.38,2169.94,2138.8,374320,1.03E+07,1216638171
2011.4.19,2122.68,-15.04,2117.94,2136.95,2111.6,375025,9042177,1190379049
2011.4.18,2137.72,-2.78,2146.83,2149.45,2128.02,358281,9577166,1198613311
2011.4.15,2140.5,-0.56,2136.27,2142.71,2126.59,356652,8317169,1200271488
2011.4.14,2141.06,19.14,2116.49,2141.07,2109.63,371732,9509774,1200584798
2011.4.13,2121.92,32.52,2091.68,2121.93,2081.98,348085,6918450,1189878061
2011.4.12,2089.4,-32.99,2117.21,2117.21,2088.67,311138,7024011,1171491052
2011.4.11,2122.39,-5.58,2127.2,2135.33,2115.89,316066,7414401,1189910908
2011.4.8,2127.97,5.83,2119.01,2135.98,2118.72,392842,8880397,1193116558
2011.4.7,2122.14,-4.57,2133.31,2135.73,2111.54,382814,7428609,1189993377
2011.4.6,2126.71,-3.72,2129.13,2136.29,2119.66,423048,8937472,1192523858
