date,lastvalue,difference,diffrate,startvalue,highvalue,lowvalue,volume
8.Jul.08,"2,294.44",51.12,2.28,"2,244.90","2,294.44","2,233.99","2,462,380,000"
9.Jul.08,"2,234.89",-59.55,-2.60,"2,290.63","2,296.03","2,234.59","2,285,560,000"
10.Jul.08,"2,257.85",22.96,1.03,"2,239.95","2,267.67","2,223.04","2,300,880,000"
11.Jul.08,"2,239.08",-18.77,-0.83,"2,233.38","2,265.86","2,203.25","2,340,180,000"
14.Jul.08,"2,212.87",-26.21,-1.17,"2,262.86","2,266.44","2,207.00","1,997,990,000"
15.Jul.08,"2,215.71",2.84,0.13,"2,197.18","2,249.12","2,167.29","2,798,410,000"
16.Jul.08,"2,284.85",69.14,3.12,"2,219.27","2,284.85","2,205.71","2,425,020,000"
17.Jul.08,"2,312.30",27.45,1.20,"2,296.57","2,320.77","2,274.27","2,570,670,000"
18.Jul.08,"2,282.78",-29.52,-1.28,"2,286.92","2,293.18","2,269.55","2,225,800,000"
21.Jul.08,"2,279.53",-3.25,-0.14,"2,290.75","2,300.32","2,270.28","1,859,410,000"
22.Jul.08,"2,303.96",24.43,1.07,"2,256.32","2,303.96","2,252.84","2,510,310,000"
23.Jul.08,"2,325.88",21.92,0.95,"2,305.11","2,350.09","2,300.20","2,730,180,000"
24.Jul.08,"2,280.11",-45.77,-1.97,"2,329.21","2,329.21","2,278.91","2,499,920,000"
25.Jul.08,"2,310.53",30.42,1.33,"2,294.69","2,312.60","2,282.63","2,045,130,000"
28.Jul.08,"2,264.22",-46.31,-2.00,"2,307.19","2,317.75","2,258.62","1,931,230,000"
29.Jul.08,"2,319.62",55.40,2.45,"2,274.61","2,320.18","2,274.37","2,274,090,000"
30.Jul.08,"2,329.72",10.10,0.44,"2,329.01","2,342.88","2,299.98","2,280,940,000"
31.Jul.08,"2,325.55",-4.17,-0.18,"2,311.33","2,353.39","2,309.64","2,316,510,000"
1.Aug.08,"2,310.96",-14.59,-0.63,"2,326.83","2,328.95","2,286.41","2,312,140,000"
4.Aug.08,"2,285.56",-25.40,-1.10,"2,309.75","2,309.75","2,280.93","2,010,200,000"
5.Aug.08,"2,349.83",64.27,2.81,"2,308.14","2,349.83","2,303.63","2,324,730,000"
6.Aug.08,"2,378.37",28.54,1.21,"2,349.17","2,385.77","2,333.53","2,228,710,000"
7.Aug.08,"2,355.73",-22.64,-0.95,"2,362.79","2,386.44","2,351.32","2,189,120,000"
8.Aug.08,"2,414.10",58.37,2.48,"2,356.84","2,416.40","2,352.04","2,189,630,000"
11.Aug.08,"2,439.95",25.85,1.07,"2,407.55","2,461.65","2,402.53","2,272,240,000"
12.Aug.08,"2,430.61",-9.34,-0.38,"2,434.26","2,447.16","2,421.09","2,052,610,000"
13.Aug.08,"2,428.62",-1.99,-0.08,"2,424.32","2,443.44","2,404.03","1,995,490,000"
14.Aug.08,"2,453.67",25.05,1.03,"2,414.41","2,461.15","2,414.41","1,835,830,000"
15.Aug.08,"2,452.52",-1.15,-0.05,"2,463.10","2,473.20","2,441.05","1,742,180,000"
18.Aug.08,"2,416.98",-35.54,-1.45,"2,456.96","2,456.96","2,404.41","1,632,610,000"
19.Aug.08,"2,384.36",-32.62,-1.35,"2,404.95","2,410.96","2,376.67","1,716,280,000"
20.Aug.08,"2,389.08",4.72,0.20,"2,396.58","2,408.68","2,372.34","1,746,470,000"
21.Aug.08,"2,380.38",-8.70,-0.36,"2,371.54","2,387.72","2,360.39","1,562,430,000"
22.Aug.08,"2,414.71",34.33,1.44,"2,390.34","2,417.63","2,390.34","1,365,910,000"
25.Aug.08,"2,365.59",-49.12,-2.03,"2,399.73","2,399.73","2,362.20","2,366,920,000"
26.Aug.08,"2,361.97",-3.62,-0.15,"2,364.31","2,377.04","2,345.79","1,256,980,000"
27.Aug.08,"2,382.46",20.49,0.87,"2,362.86","2,395.02","2,358.93","1,540,700,000"
28.Aug.08,"2,411.64",29.18,1.22,"2,390.11","2,412.84","2,388.55","1,582,680,000"
29.Aug.08,"2,367.52",-44.12,-1.83,"2,388.67","2,393.49","2,360.91","1,559,030,000"
2.Sep.08,"2,349.24",-18.28,-0.77,"2,402.11","2,413.11","2,338.37","2,010,580,000"
3.Sep.08,"2,333.73",-15.51,-0.66,"2,346.81","2,357.43","2,320.91","2,062,140,000"
4.Sep.08,"2,259.04",-74.69,-3.20,"2,315.18","2,317.32","2,259.04","2,332,320,000"
5.Sep.08,"2,255.88",-3.16,-0.14,"2,241.62","2,264.35","2,216.99","2,261,030,000"
8.Sep.08,"2,269.76",13.88,0.62,"2,296.18","2,303.89","2,236.97","2,566,300,000"
9.Sep.08,"2,209.81",-59.95,-2.64,"2,269.93","2,285.54","2,209.81","2,590,590,000"
10.Sep.08,"2,228.70",18.89,0.85,"2,232.21","2,247.63","2,209.59","2,250,360,000"
11.Sep.08,"2,258.22",29.52,1.32,"2,199.03","2,259.25","2,191.53","2,269,670,000"
12.Sep.08,"2,261.27",3.05,0.14,"2,239.25","2,268.83","2,228.00","1,973,590,000"
15.Sep.08,"2,179.91",-81.36,-3.60,"2,202.28","2,244.88","2,179.91","2,697,820,000"
16.Sep.08,"2,207.90",27.99,1.28,"2,149.65","2,214.29","2,145.17","3,187,630,000"
17.Sep.08,"2,098.85",-109.05,-4.94,"2,177.58","2,183.25","2,098.85","3,102,010,000"
18.Sep.08,"2,199.10",100.25,4.78,"2,137.42","2,201.71","2,070.22","3,867,290,000"
19.Sep.08,"2,273.90",74.80,3.40,"2,303.90","2,318.43","2,239.73","3,898,230,000"
22.Sep.08,"2,178.98",-94.92,-4.17,"2,265.77","2,266.45","2,178.98","1,881,160,000"
23.Sep.08,"2,153.33",-25.65,-1.18,"2,190.71","2,209.62","2,151.77","1,974,180,000"
24.Sep.08,"2,155.68",2.35,0.11,"2,167.55","2,179.93","2,147.36","1,818,170,000"
25.Sep.08,"2,186.57",30.89,1.43,"2,172.26","2,210.74","2,167.06","1,846,330,000"
26.Sep.08,"2,183.34",-3.23,-0.15,"2,144.06","2,187.53","2,136.85","1,949,200,000"
29.Sep.08,"1,983.73",-199.61,-9.14,"2,147.16","2,152.69","1,983.73","2,808,100,000"
30.Sep.08,"2,091.88",108.15,5.45,"2,033.69","2,094.31","2,015.93","2,376,240,000"
1.Oct.08,"2,069.40",-22.48,-1.07,"2,075.10","2,083.20","2,046.06","1,899,330,000"
2.Oct.08,"1,976.72",-92.68,-4.48,"2,052.51","2,056.43","1,975.00","2,173,750,000"
3.Oct.08,"1,947.39",-29.33,-1.48,"2,005.92","2,046.81","1,947.19","2,501,480,000"
6.Oct.08,"1,862.96",-84.43,-4.34,"1,898.63","1,905.01","1,777.02","3,502,250,000"
7.Oct.08,"1,754.88",-108.08,-5.80,"1,867.97","1,886.35","1,754.88","2,825,810,000"
8.Oct.08,"1,740.33",-14.55,-0.83,"1,710.96","1,806.89","1,706.86","3,516,070,000"
9.Oct.08,"1,645.12",-95.21,-5.47,"1,766.25","1,787.41","1,634.88","2,622,310,000"
10.Oct.08,"1,649.51",4.39,0.27,"1,590.77","1,690.77","1,542.45","4,164,090,000"
13.Oct.08,"1,844.25",194.74,11.81,"1,734.60","1,844.25","1,715.74","2,665,690,000"
14.Oct.08,"1,779.01",-65.24,-3.54,"1,894.87","1,896.95","1,752.89","2,912,850,000"
15.Oct.08,"1,628.33",-150.68,-8.47,"1,754.62","1,761.23","1,628.33","2,540,180,000"
16.Oct.08,"1,717.71",89.38,5.49,"1,644.55","1,717.72","1,565.72","3,331,040,000"
17.Oct.08,"1,711.29",-6.42,-0.37,"1,678.78","1,782.58","1,670.28","2,711,030,000"
20.Oct.08,"1,770.03",58.74,3.43,"1,735.13","1,770.05","1,698.01","2,021,750,000"
21.Oct.08,"1,696.68",-73.35,-4.14,"1,741.84","1,768.54","1,695.12","2,099,810,000"
22.Oct.08,"1,615.75",-80.93,-4.77,"1,671.23","1,678.71","1,587.22","2,560,810,000"
23.Oct.08,"1,603.91",-11.84,-0.73,"1,621.11","1,645.50","1,533.55","3,104,700,000"
24.Oct.08,"1,552.03",-51.88,-3.23,"1,493.79","1,584.27","1,493.79","2,691,940,000"
27.Oct.08,"1,505.90",-46.13,-2.97,"1,528.12","1,574.54","1,503.81","2,224,430,000"
28.Oct.08,"1,649.47",143.57,9.53,"1,552.24","1,649.47","1,504.13","2,777,540,000"
29.Oct.08,"1,657.21",7.74,0.47,"1,643.98","1,705.51","1,622.01","2,748,720,000"
30.Oct.08,"1,698.52",41.31,2.49,"1,698.43","1,712.56","1,658.45","2,504,420,000"
31.Oct.08,"1,720.95",22.43,1.32,"1,684.71","1,742.54","1,673.32","2,437,120,000"
3.Nov.08,"1,726.33",5.38,0.31,"1,718.89","1,738.53","1,713.39","1,770,880,000"
4.Nov.08,"1,780.12",53.79,3.12,"1,761.09","1,785.84","1,739.81","2,306,350,000"
5.Nov.08,"1,681.64",-98.48,-5.53,"1,757.01","1,764.43","1,679.19","2,092,410,000"
6.Nov.08,"1,608.70",-72.94,-4.34,"1,659.57","1,676.92","1,603.87","2,367,880,000"
7.Nov.08,"1,647.40",38.70,2.41,"1,629.69","1,654.25","1,615.51","1,886,230,000"
10.Nov.08,"1,616.74",-30.66,-1.86,"1,680.67","1,680.67","1,603.33","1,674,900,000"
11.Nov.08,"1,580.90",-35.84,-2.22,"1,598.59","1,612.42","1,563.95","1,909,080,000"
12.Nov.08,"1,499.21",-81.69,-5.17,"1,555.17","1,562.78","1,499.21","2,120,870,000"
13.Nov.08,"1,596.70",97.49,6.50,"1,503.06","1,596.70","1,428.54","3,009,550,000"
14.Nov.08,"1,516.85",-79.85,-5.00,"1,560.59","1,587.76","1,513.09","2,243,750,000"
17.Nov.08,"1,482.05",-34.80,-2.29,"1,494.74","1,526.96","1,481.70","1,831,540,000"
18.Nov.08,"1,483.27",1.22,0.08,"1,488.93","1,498.42","1,429.92","2,349,230,000"
19.Nov.08,"1,386.42",-96.85,-6.53,"1,479.13","1,493.05","1,386.42","2,372,880,000"
20.Nov.08,"1,316.12",-70.30,-5.07,"1,373.77","1,414.43","1,314.90","3,147,650,000"
21.Nov.08,"1,384.35",68.23,5.18,"1,346.77","1,384.35","1,295.48","3,071,280,000"
24.Nov.08,"1,472.02",87.67,6.33,"1,409.72","1,480.41","1,397.19","2,553,620,000"
25.Nov.08,"1,464.73",-7.29,-0.50,"1,472.02","1,486.22","1,430.40","2,457,510,000"
26.Nov.08,"1,532.10",67.37,4.60,"1,441.21","1,532.10","1,441.21","1,980,020,000"
28.Nov.08,"1,535.57",3.47,0.23,"1,517.95","1,535.57","1,512.41","787,580,000"
1.Dec.08,"1,398.07",-137.50,-8.95,"1,496.09","1,496.24","1,398.07","1,904,470,000"
2.Dec.08,"1,449.80",51.73,3.70,"1,423.85","1,450.83","1,399.88","2,056,730,000"
3.Dec.08,"1,492.38",42.58,2.94,"1,416.03","1,493.06","1,414.04","2,240,150,000"
4.Dec.08,"1,445.56",-46.82,-3.14,"1,465.77","1,500.95","1,426.41","2,020,110,000"
5.Dec.08,"1,509.31",63.75,4.41,"1,426.93","1,510.39","1,404.80","2,177,720,000"
8.Dec.08,"1,571.74",62.43,4.14,"1,541.44","1,583.81","1,536.71","2,290,810,000"
9.Dec.08,"1,547.34",-24.40,-1.55,"1,546.54","1,602.92","1,538.25","2,246,470,000"
10.Dec.08,"1,565.48",18.14,1.17,"1,563.66","1,584.16","1,542.08","1,955,600,000"
11.Dec.08,"1,507.88",-57.60,-3.68,"1,548.47","1,568.61","1,501.70","2,018,190,000"
12.Dec.08,"1,540.72",32.84,2.18,"1,482.55","1,543.04","1,478.03","1,869,900,000"
15.Dec.08,"1,508.34",-32.38,-2.10,"1,544.16","1,544.16","1,491.36","1,677,890,000"
16.Dec.08,"1,589.89",81.55,5.41,"1,526.06","1,589.89","1,526.00","2,180,960,000"
17.Dec.08,"1,579.31",-10.58,-0.67,"1,568.88","1,598.33","1,560.05","2,111,370,000"
18.Dec.08,"1,552.37",-26.94,-1.71,"1,583.17","1,591.70","1,535.38","2,092,320,000"
19.Dec.08,"1,564.32",11.95,0.77,"1,572.75","1,593.35","1,557.05","2,651,440,000"
22.Dec.08,"1,532.35",-31.97,-2.04,"1,562.17","1,563.79","1,503.66","1,629,320,000"
23.Dec.08,"1,521.54",-10.81,-0.71,"1,539.37","1,548.44","1,512.54","1,331,050,000"
24.Dec.08,"1,524.90",3.36,0.22,"1,525.15","1,527.23","1,516.15","490,990,000"
26.Dec.08,"1,530.24",5.34,0.35,"1,531.20","1,532.13","1,518.97","592,760,000"
29.Dec.08,"1,510.32",-19.92,-1.30,"1,529.54","1,530.92","1,493.45","1,186,240,000"
30.Dec.08,"1,550.70",40.38,2.67,"1,521.18","1,550.70","1,517.26","1,374,180,000"
31.Dec.08,"1,577.03",26.33,1.70,"1,550.87","1,586.81","1,548.88","1,521,220,000"
2.Jan.09,"1,632.21",55.18,3.50,"1,578.87","1,636.03","1,571.98","1,438,410,000"
5.Jan.09,"1,628.03",-4.18,-0.26,"1,621.48","1,640.46","1,604.63","1,816,580,000"
6.Jan.09,"1,652.38",24.35,1.50,"1,642.37","1,665.63","1,636.25","2,137,640,000"
7.Jan.09,"1,599.06",-53.32,-3.23,"1,621.63","1,625.37","1,588.20","2,020,170,000"
8.Jan.09,"1,617.01",17.95,1.12,"1,590.25","1,617.01","1,584.28","1,968,160,000"
9.Jan.09,"1,571.59",-45.42,-2.81,"1,617.05","1,617.26","1,569.87","1,907,390,000"
12.Jan.09,"1,538.79",-32.80,-2.09,"1,573.45","1,573.46","1,528.00","1,763,590,000"
13.Jan.09,"1,546.46",7.67,0.50,"1,537.42","1,557.95","1,527.47","1,965,570,000"
14.Jan.09,"1,489.64",-56.82,-3.67,"1,521.71","1,528.65","1,485.26","1,919,980,000"
15.Jan.09,"1,511.84",22.20,1.49,"1,489.46","1,521.58","1,456.72","2,507,870,000"
16.Jan.09,"1,529.33",17.49,1.16,"1,532.47","1,538.82","1,490.35","2,235,070,000"
20.Jan.09,"1,440.86",-88.47,-5.78,"1,520.76","1,521.85","1,440.86","1,989,610,000"
21.Jan.09,"1,507.07",66.21,4.60,"1,466.40","1,507.52","1,444.90","2,120,080,000"
22.Jan.09,"1,465.49",-41.58,-2.76,"1,470.85","1,492.47","1,444.08","2,286,190,000"
23.Jan.09,"1,477.29",11.80,0.81,"1,440.78","1,495.27","1,434.08","2,210,840,000"
26.Jan.09,"1,489.46",12.17,0.82,"1,479.98","1,514.38","1,470.81","1,815,400,000"
27.Jan.09,"1,504.90",15.44,1.04,"1,494.12","1,513.21","1,488.81","1,784,110,000"
28.Jan.09,"1,558.34",53.44,3.55,"1,530.48","1,568.33","1,530.03","2,122,250,000"
29.Jan.09,"1,507.84",-50.50,-3.24,"1,537.47","1,537.84","1,505.70","1,932,100,000"
30.Jan.09,"1,476.42",-31.42,-2.08,"1,519.46","1,523.45","1,472.51","2,054,590,000"
2.Feb.09,"1,494.43",18.01,1.22,"1,460.85","1,502.72","1,460.51","1,987,080,000"
3.Feb.09,"1,516.30",21.87,1.46,"1,499.59","1,521.21","1,479.42","2,049,840,000"
4.Feb.09,"1,515.05",-1.25,-0.08,"1,517.19","1,549.64","1,508.87","2,197,050,000"
5.Feb.09,"1,546.24",31.19,2.06,"1,498.59","1,554.37","1,495.52","2,511,750,000"
6.Feb.09,"1,591.71",45.47,2.94,"1,547.00","1,594.26","1,545.85","2,389,530,000"
9.Feb.09,"1,591.56",-0.15,-0.01,"1,590.74","1,598.23","1,576.10","1,906,940,000"
10.Feb.09,"1,524.73",-66.83,-4.20,"1,578.02","1,598.50","1,520.56","2,443,370,000"
11.Feb.09,"1,530.50",5.77,0.38,"1,531.58","1,542.84","1,509.35","2,236,450,000"
12.Feb.09,"1,541.71",11.21,0.73,"1,510.17","1,542.51","1,495.34","2,428,250,000"
13.Feb.09,"1,534.36",-7.35,-0.48,"1,539.72","1,552.57","1,530.05","1,990,190,000"
17.Feb.09,"1,470.66",-63.70,-4.15,"1,489.12","1,492.82","1,467.79","2,335,370,000"
18.Feb.09,"1,467.97",-2.69,-0.18,"1,480.65","1,487.92","1,454.46","2,029,710,000"
19.Feb.09,"1,442.82",-25.15,-1.71,"1,478.55","1,485.14","1,442.53","1,991,000,000"
20.Feb.09,"1,441.23",-1.59,-0.11,"1,427.03","1,454.39","1,416.96","2,526,040,000"
23.Feb.09,"1,387.72",-53.51,-3.71,"1,452.58","1,452.58","1,386.68","1,977,740,000"
24.Feb.09,"1,441.83",54.11,3.90,"1,399.37","1,445.07","1,395.11","2,339,660,000"
25.Feb.09,"1,425.43",-16.40,-1.14,"1,428.76","1,453.66","1,404.54","2,345,380,000"
26.Feb.09,"1,391.47",-33.96,-2.38,"1,436.85","1,444.83","1,391.47","2,301,990,000"
27.Feb.09,"1,377.84",-13.63,-0.98,"1,376.56","1,401.97","1,372.42","2,393,280,000"
2.Mar.09,"1,322.85",-54.99,-3.99,"1,356.13","1,372.00","1,322.13","2,033,110,000"
3.Mar.09,"1,321.01",-1.84,-0.14,"1,341.42","1,346.88","1,312.98","2,338,880,000"
4.Mar.09,"1,353.74",32.73,2.48,"1,340.38","1,370.29","1,333.88","2,305,180,000"
5.Mar.09,"1,299.59",-54.15,-4.00,"1,332.38","1,342.86","1,298.33","2,325,840,000"
6.Mar.09,"1,293.85",-5.74,-0.44,"1,310.59","1,320.51","1,268.54","2,443,820,000"
9.Mar.09,"1,268.64",-25.21,-1.95,"1,284.84","1,316.15","1,265.52","2,037,130,000"
10.Mar.09,"1,358.28",89.64,7.07,"1,288.95","1,358.28","1,288.95","2,359,730,000"
11.Mar.09,"1,371.64",13.36,0.98,"1,364.80","1,385.29","1,352.60","2,169,050,000"
12.Mar.09,"1,426.10",54.46,3.97,"1,367.78","1,427.55","1,355.05","2,392,770,000"
13.Mar.09,"1,431.50",5.40,0.38,"1,427.03","1,433.98","1,408.26","2,022,170,000"
16.Mar.09,"1,404.02",-27.48,-1.92,"1,445.27","1,445.27","1,402.48","2,099,460,000"
17.Mar.09,"1,462.11",58.09,4.14,"1,409.67","1,462.11","1,405.32","2,073,230,000"
18.Mar.09,"1,491.22",29.11,1.99,"1,454.44","1,507.40","1,448.67","2,764,950,000"
19.Mar.09,"1,483.48",-7.74,-0.52,"1,509.06","1,509.06","1,475.49","2,323,510,000"
20.Mar.09,"1,457.27",-26.21,-1.77,"1,488.15","1,501.78","1,448.78","2,394,470,000"
23.Mar.09,"1,555.77",98.50,6.76,"1,491.26","1,555.77","1,482.15","2,172,590,000"
24.Mar.09,"1,516.52",-39.25,-2.52,"1,535.68","1,546.21","1,515.63","2,009,530,000"
25.Mar.09,"1,528.95",12.43,0.82,"1,527.59","1,554.25","1,487.94","2,431,180,000"
26.Mar.09,"1,587.00",58.05,3.80,"1,549.40","1,587.00","1,545.21","2,535,050,000"
27.Mar.09,"1,545.20",-41.80,-2.63,"1,564.12","1,569.21","1,543.43","2,071,670,000"
30.Mar.09,"1,501.80",-43.40,-2.81,"1,516.79","1,517.06","1,484.98","2,020,200,000"
31.Mar.09,"1,528.59",26.79,1.78,"1,518.70","1,554.47","1,518.01","2,157,410,000"
1.Apr.09,"1,551.60",23.01,1.51,"1,504.87","1,553.03","1,498.54","2,256,580,000"
2.Apr.09,"1,602.63",51.03,3.29,"1,579.97","1,623.34","1,576.82","2,833,600,000"
3.Apr.09,"1,621.87",19.24,1.20,"1,609.05","1,621.87","1,593.05","2,113,380,000"
6.Apr.09,"1,606.71",-15.16,-0.93,"1,602.24","1,607.60","1,580.65","1,998,090,000"
7.Apr.09,"1,561.61",-45.10,-2.81,"1,585.58","1,588.00","1,559.46","1,854,700,000"
8.Apr.09,"1,590.66",29.05,1.86,"1,576.93","1,595.97","1,567.22","1,837,900,000"
9.Apr.09,"1,652.54",61.88,3.89,"1,618.83","1,652.54","1,616.25","2,165,450,000"
13.Apr.09,"1,653.31",0.77,0.05,"1,641.61","1,660.83","1,630.54","1,824,530,000"
14.Apr.09,"1,625.72",-27.59,-1.67,"1,637.50","1,651.28","1,618.04","2,253,650,000"
15.Apr.09,"1,626.80",1.08,0.07,"1,613.56","1,627.72","1,599.11","2,042,600,000"
16.Apr.09,"1,670.44",43.64,2.68,"1,645.52","1,676.17","1,628.08","2,390,620,000"
17.Apr.09,"1,673.07",2.63,0.16,"1,665.60","1,682.24","1,653.84","2,418,440,000"
20.Apr.09,"1,608.21",-64.86,-3.88,"1,641.35","1,643.32","1,606.86","3,061,850,000"
21.Apr.09,"1,643.85",35.64,2.22,"1,599.03","1,643.85","1,598.93","2,422,990,000"
22.Apr.09,"1,646.12",2.27,0.14,"1,630.14","1,679.82","1,624.73","2,657,480,000"
23.Apr.09,"1,652.21",6.09,0.37,"1,651.47","1,654.85","1,625.88","2,463,500,000"
24.Apr.09,"1,694.29",42.08,2.55,"1,666.43","1,702.87","1,657.49","2,547,150,000"
27.Apr.09,"1,679.41",-14.88,-0.88,"1,672.87","1,700.53","1,670.49","2,203,700,000"
28.Apr.09,"1,673.81",-5.60,-0.33,"1,668.26","1,690.06","1,661.40","2,080,410,000"
29.Apr.09,"1,711.94",38.13,2.28,"1,688.66","1,726.69","1,687.29","2,385,720,000"
30.Apr.09,"1,717.30",5.36,0.31,"1,732.47","1,753.61","1,710.07","2,871,300,000"
1.May.09,"1,719.20",1.90,0.11,"1,719.29","1,728.10","1,703.52","2,165,930,000"
4.May.09,"1,763.56",44.36,2.58,"1,733.71","1,763.56","1,729.31","2,524,800,000"
5.May.09,"1,754.12",-9.44,-0.54,"1,757.26","1,759.42","1,735.37","2,538,290,000"
6.May.09,"1,759.10",4.98,0.28,"1,768.69","1,770.29","1,730.97","2,966,510,000"
7.May.09,"1,716.24",-42.86,-2.44,"1,772.10","1,773.13","1,702.54","3,299,360,000"
8.May.09,"1,739.00",22.76,1.33,"1,733.50","1,747.41","1,711.01","3,206,310,000"
11.May.09,"1,731.24",-7.76,-0.45,"1,713.65","1,747.97","1,705.87","2,543,450,000"
12.May.09,"1,715.92",-15.32,-0.88,"1,742.86","1,743.52","1,695.87","2,475,150,000"
13.May.09,"1,664.19",-51.73,-3.01,"1,696.80","1,697.76","1,664.19","2,356,410,000"
14.May.09,"1,689.21",25.02,1.50,"1,672.48","1,701.22","1,667.94","2,162,620,000"
15.May.09,"1,680.14",-9.07,-0.54,"1,687.49","1,703.45","1,676.56","2,057,500,000"
18.May.09,"1,732.36",52.22,3.11,"1,696.82","1,732.36","1,689.55","2,023,250,000"
19.May.09,"1,734.54",2.18,0.13,"1,727.00","1,750.05","1,719.92","2,076,390,000"
20.May.09,"1,727.84",-6.70,-0.39,"1,743.60","1,767.47","1,722.32","2,261,780,000"
21.May.09,"1,695.25",-32.59,-1.89,"1,709.83","1,719.58","1,677.77","2,206,610,000"
22.May.09,"1,692.01",-3.24,-0.19,"1,702.06","1,711.98","1,682.24","1,619,520,000"
26.May.09,"1,750.43",58.42,3.45,"1,677.72","1,751.47","1,677.54","2,095,650,000"
27.May.09,"1,731.08",-19.35,-1.11,"1,745.56","1,768.22","1,728.96","2,118,100,000"
28.May.09,"1,751.79",20.71,1.20,"1,744.23","1,754.95","1,714.48","2,189,090,000"
29.May.09,"1,774.33",22.54,1.29,"1,756.26","1,774.33","1,742.99","2,465,310,000"
1.Jun.09,"1,828.68",54.35,3.06,"1,796.09","1,833.18","1,792.80","2,600,340,000"
2.Jun.09,"1,836.80",8.12,0.44,"1,821.22","1,846.65","1,815.83","2,611,690,000"
3.Jun.09,"1,825.92",-10.88,-0.59,"1,825.60","1,828.09","1,806.51","2,246,950,000"
4.Jun.09,"1,850.02",24.10,1.32,"1,829.84","1,850.04","1,825.62","2,468,840,000"
5.Jun.09,"1,849.42",-0.60,-0.03,"1,864.02","1,865.95","1,834.63","2,310,590,000"
8.Jun.09,"1,842.40",-7.02,-0.38,"1,836.87","1,857.80","1,818.59","1,972,980,000"
9.Jun.09,"1,860.13",17.73,0.96,"1,850.48","1,869.52","1,846.26","2,140,370,000"
10.Jun.09,"1,853.08",-7.05,-0.38,"1,872.01","1,872.70","1,827.61","2,347,870,000"
11.Jun.09,"1,862.37",9.29,0.50,"1,854.75","1,879.92","1,854.75","2,463,860,000"
12.Jun.09,"1,858.80",-3.57,-0.19,"1,852.43","1,858.80","1,833.39","2,013,560,000"
15.Jun.09,"1,816.38",-42.42,-2.28,"1,837.94","1,838.33","1,803.07","2,154,700,000"
16.Jun.09,"1,796.18",-20.20,-1.11,"1,825.20","1,831.18","1,795.55","2,227,700,000"
17.Jun.09,"1,808.06",11.88,0.66,"1,799.22","1,824.20","1,785.34","2,523,180,000"
18.Jun.09,"1,807.72",-0.34,-0.02,"1,809.04","1,816.60","1,795.74","2,067,830,000"
19.Jun.09,"1,827.47",19.75,1.09,"1,824.99","1,837.58","1,817.07","2,864,420,000"
22.Jun.09,"1,766.19",-61.28,-3.35,"1,809.53","1,810.58","1,765.85","2,318,970,000"
23.Jun.09,"1,764.92",-1.27,-0.07,"1,771.42","1,777.58","1,753.78","2,152,480,000"
24.Jun.09,"1,792.34",27.42,1.55,"1,780.88","1,807.08","1,780.25","2,150,570,000"
25.Jun.09,"1,829.54",37.20,2.08,"1,783.19","1,829.67","1,779.18","2,227,980,000"
26.Jun.09,"1,838.22",8.68,0.47,"1,819.16","1,840.98","1,816.84","3,989,940,000"
29.Jun.09,"1,844.06",5.84,0.32,"1,842.09","1,854.09","1,825.03","1,981,450,000"
30.Jun.09,"1,835.04",-9.02,-0.49,"1,845.47","1,854.69","1,824.95","2,044,980,000"
1.Jul.09,"1,845.72",10.68,0.58,"1,846.12","1,861.62","1,843.79","1,971,050,000"
2.Jul.09,"1,796.52",-49.20,-2.67,"1,823.69","1,823.91","1,795.95","1,923,070,000"
6.Jul.09,"1,787.40",-9.12,-0.51,"1,783.50","1,793.42","1,770.11","1,970,530,000"
7.Jul.09,"1,746.17",-41.23,-2.31,"1,787.44","1,788.97","1,745.38","2,027,240,000"
8.Jul.09,"1,747.17",1.00,0.06,"1,756.00","1,757.67","1,727.05","2,467,520,000"
9.Jul.09,"1,752.55",5.38,0.31,"1,756.97","1,763.63","1,747.44","1,868,280,000"
10.Jul.09,"1,756.03",3.48,0.20,"1,744.61","1,764.11","1,738.26","1,658,010,000"
13.Jul.09,"1,793.21",37.18,2.12,"1,761.03","1,793.21","1,736.95","1,899,410,000"
14.Jul.09,"1,799.73",6.52,0.36,"1,790.70","1,800.73","1,782.85","1,856,910,000"
15.Jul.09,"1,862.90",63.17,3.51,"1,827.61","1,863.29","1,824.31","2,543,340,000"
16.Jul.09,"1,885.03",22.13,1.19,"1,856.05","1,887.89","1,854.70","2,072,730,000"
17.Jul.09,"1,886.61",1.58,0.08,"1,880.31","1,887.34","1,873.81","1,876,760,000"
20.Jul.09,"1,909.29",22.68,1.20,"1,896.99","1,909.89","1,890.00","2,046,350,000"
21.Jul.09,"1,916.20",6.91,0.36,"1,917.39","1,917.46","1,892.17","2,205,230,000"
22.Jul.09,"1,926.38",10.18,0.53,"1,908.83","1,934.61","1,907.25","2,306,340,000"
23.Jul.09,"1,973.60",47.22,2.45,"1,924.96","1,979.34","1,924.77","3,021,430,000"
24.Jul.09,"1,965.96",-7.64,-0.39,"1,943.23","1,966.26","1,937.64","2,232,920,000"
27.Jul.09,"1,967.89",1.93,0.10,"1,964.62","1,971.38","1,946.95","2,141,690,000"
28.Jul.09,"1,975.51",7.62,0.39,"1,957.26","1,978.43","1,947.89","2,206,850,000"
29.Jul.09,"1,967.76",-7.75,-0.39,"1,965.32","1,970.65","1,953.36","2,072,650,000"
30.Jul.09,"1,984.30",16.54,0.84,"1,986.21","2,009.81","1,980.08","2,525,670,000"
